id,level,unit_id,module,submodule,pr,capability_code,capability,lens_code,lens,layout_id
SM-QA-05-Q0200,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TABLE,"tabela, colunas e ordenação",TST,teste e aceite,LAY-01
SM-QA-05-Q0201,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,DETAIL,página de detalhe,TRG,gatilho e entrada,LAY-02
SM-QA-05-Q0202,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,DETAIL,página de detalhe,FLD,campos e defaults,LAY-02
SM-QA-05-Q0203,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,DETAIL,página de detalhe,STA,estado e ação,LAY-02
SM-QA-05-Q0204,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,DETAIL,página de detalhe,EXC,exceções e reversões,LAY-02
SM-QA-05-Q0205,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,DETAIL,página de detalhe,BUL,lote e produtividade,LAY-02
SM-QA-05-Q0206,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,DETAIL,página de detalhe,ROL,papéis e aprovação,LAY-02
SM-QA-05-Q0207,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,DETAIL,página de detalhe,UI,tela e navegação,LAY-02
SM-QA-05-Q0208,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,DETAIL,página de detalhe,AUT,automação e sugestão,LAY-02
SM-QA-05-Q0209,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,DETAIL,página de detalhe,INT,integração e offline,LAY-02
SM-QA-05-Q0210,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,DETAIL,página de detalhe,TST,teste e aceite,LAY-02
SM-QA-05-Q0211,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,CREATE,criação e edição,TRG,gatilho e entrada,LAY-04
SM-QA-05-Q0212,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,CREATE,criação e edição,FLD,campos e defaults,LAY-04
SM-QA-05-Q0213,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,CREATE,criação e edição,STA,estado e ação,LAY-04
SM-QA-05-Q0214,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,CREATE,criação e edição,EXC,exceções e reversões,LAY-04
SM-QA-05-Q0215,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,CREATE,criação e edição,BUL,lote e produtividade,LAY-04
SM-QA-05-Q0216,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,CREATE,criação e edição,ROL,papéis e aprovação,LAY-04
SM-QA-05-Q0217,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,CREATE,criação e edição,UI,tela e navegação,LAY-04
SM-QA-05-Q0218,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,CREATE,criação e edição,AUT,automação e sugestão,LAY-04
SM-QA-05-Q0219,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,CREATE,criação e edição,INT,integração e offline,LAY-04
SM-QA-05-Q0220,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,CREATE,criação e edição,TST,teste e aceite,LAY-04
SM-QA-05-Q0221,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,BULK,ações em lote,TRG,gatilho e entrada,LAY-07
SM-QA-05-Q0222,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,BULK,ações em lote,FLD,campos e defaults,LAY-07
SM-QA-05-Q0223,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,BULK,ações em lote,STA,estado e ação,LAY-07
SM-QA-05-Q0224,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,BULK,ações em lote,EXC,exceções e reversões,LAY-07
SM-QA-05-Q0225,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,BULK,ações em lote,BUL,lote e produtividade,LAY-07
SM-QA-05-Q0226,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,BULK,ações em lote,ROL,papéis e aprovação,LAY-07
SM-QA-05-Q0227,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,BULK,ações em lote,UI,tela e navegação,LAY-07
SM-QA-05-Q0228,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,BULK,ações em lote,AUT,automação e sugestão,LAY-07
SM-QA-05-Q0229,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,BULK,ações em lote,INT,integração e offline,LAY-07
SM-QA-05-Q0230,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,BULK,ações em lote,TST,teste e aceite,LAY-07
SM-QA-05-Q0231,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,KEY,atalhos e teclado,TRG,gatilho e entrada,LAY-18
SM-QA-05-Q0232,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,KEY,atalhos e teclado,FLD,campos e defaults,LAY-18
SM-QA-05-Q0233,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,KEY,atalhos e teclado,STA,estado e ação,LAY-18
SM-QA-05-Q0234,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,KEY,atalhos e teclado,EXC,exceções e reversões,LAY-18
SM-QA-05-Q0235,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,KEY,atalhos e teclado,BUL,lote e produtividade,LAY-18
SM-QA-05-Q0236,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,KEY,atalhos e teclado,ROL,papéis e aprovação,LAY-18
SM-QA-05-Q0237,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,KEY,atalhos e teclado,UI,tela e navegação,LAY-18
SM-QA-05-Q0238,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,KEY,atalhos e teclado,AUT,automação e sugestão,LAY-18
SM-QA-05-Q0239,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,KEY,atalhos e teclado,INT,integração e offline,LAY-18
SM-QA-05-Q0240,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,KEY,atalhos e teclado,TST,teste e aceite,LAY-18
SM-QA-05-Q0241,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,NOTIF,notificações,TRG,gatilho e entrada,LAY-14
SM-QA-05-Q0242,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,NOTIF,notificações,FLD,campos e defaults,LAY-14
SM-QA-05-Q0243,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,NOTIF,notificações,STA,estado e ação,LAY-14
SM-QA-05-Q0244,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,NOTIF,notificações,EXC,exceções e reversões,LAY-14
SM-QA-05-Q0245,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,NOTIF,notificações,BUL,lote e produtividade,LAY-14
SM-QA-05-Q0246,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,NOTIF,notificações,ROL,papéis e aprovação,LAY-14
SM-QA-05-Q0247,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,NOTIF,notificações,UI,tela e navegação,LAY-14
SM-QA-05-Q0248,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,NOTIF,notificações,AUT,automação e sugestão,LAY-14
SM-QA-05-Q0249,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,NOTIF,notificações,INT,integração e offline,LAY-14
SM-QA-05-Q0250,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,NOTIF,notificações,TST,teste e aceite,LAY-14
SM-QA-05-Q0251,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TASK,"tarefas, SLA e filas",TRG,gatilho e entrada,LAY-03
SM-QA-05-Q0252,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TASK,"tarefas, SLA e filas",FLD,campos e defaults,LAY-03
SM-QA-05-Q0253,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TASK,"tarefas, SLA e filas",STA,estado e ação,LAY-03
SM-QA-05-Q0254,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TASK,"tarefas, SLA e filas",EXC,exceções e reversões,LAY-03
SM-QA-05-Q0255,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TASK,"tarefas, SLA e filas",BUL,lote e produtividade,LAY-03
SM-QA-05-Q0256,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TASK,"tarefas, SLA e filas",ROL,papéis e aprovação,LAY-03
SM-QA-05-Q0257,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TASK,"tarefas, SLA e filas",UI,tela e navegação,LAY-03
SM-QA-05-Q0258,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TASK,"tarefas, SLA e filas",AUT,automação e sugestão,LAY-03
SM-QA-05-Q0259,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TASK,"tarefas, SLA e filas",INT,integração e offline,LAY-03
SM-QA-05-Q0260,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TASK,"tarefas, SLA e filas",TST,teste e aceite,LAY-03
SM-QA-05-Q0261,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,COLLAB,comentários e colaboração,TRG,gatilho e entrada,LAY-14
SM-QA-05-Q0262,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,COLLAB,comentários e colaboração,FLD,campos e defaults,LAY-14
SM-QA-05-Q0263,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,COLLAB,comentários e colaboração,STA,estado e ação,LAY-14
SM-QA-05-Q0264,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,COLLAB,comentários e colaboração,EXC,exceções e reversões,LAY-14
SM-QA-05-Q0265,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,COLLAB,comentários e colaboração,BUL,lote e produtividade,LAY-14
SM-QA-05-Q0266,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,COLLAB,comentários e colaboração,ROL,papéis e aprovação,LAY-14
SM-QA-05-Q0267,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,COLLAB,comentários e colaboração,UI,tela e navegação,LAY-14
SM-QA-05-Q0268,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,COLLAB,comentários e colaboração,AUT,automação e sugestão,LAY-14
SM-QA-05-Q0269,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,COLLAB,comentários e colaboração,INT,integração e offline,LAY-14
SM-QA-05-Q0270,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,COLLAB,comentários e colaboração,TST,teste e aceite,LAY-14
SM-QA-05-Q0271,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TIME,timeline e histórico,TRG,gatilho e entrada,LAY-09
SM-QA-05-Q0272,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TIME,timeline e histórico,FLD,campos e defaults,LAY-09
SM-QA-05-Q0273,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TIME,timeline e histórico,STA,estado e ação,LAY-09
SM-QA-05-Q0274,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TIME,timeline e histórico,EXC,exceções e reversões,LAY-09
SM-QA-05-Q0275,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TIME,timeline e histórico,BUL,lote e produtividade,LAY-09
SM-QA-05-Q0276,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TIME,timeline e histórico,ROL,papéis e aprovação,LAY-09
SM-QA-05-Q0277,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TIME,timeline e histórico,UI,tela e navegação,LAY-09
SM-QA-05-Q0278,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TIME,timeline e histórico,AUT,automação e sugestão,LAY-09
SM-QA-05-Q0279,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TIME,timeline e histórico,INT,integração e offline,LAY-09
SM-QA-05-Q0280,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,TIME,timeline e histórico,TST,teste e aceite,LAY-09
SM-QA-05-Q0281,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,AUDIT,auditoria,TRG,gatilho e entrada,LAY-09
SM-QA-05-Q0282,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,AUDIT,auditoria,FLD,campos e defaults,LAY-09
SM-QA-05-Q0283,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,AUDIT,auditoria,STA,estado e ação,LAY-09
SM-QA-05-Q0284,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,AUDIT,auditoria,EXC,exceções e reversões,LAY-09
SM-QA-05-Q0285,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,AUDIT,auditoria,BUL,lote e produtividade,LAY-09
SM-QA-05-Q0286,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,AUDIT,auditoria,ROL,papéis e aprovação,LAY-09
SM-QA-05-Q0287,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,AUDIT,auditoria,UI,tela e navegação,LAY-09
SM-QA-05-Q0288,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,AUDIT,auditoria,AUT,automação e sugestão,LAY-09
SM-QA-05-Q0289,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,AUDIT,auditoria,INT,integração e offline,LAY-09
SM-QA-05-Q0290,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,AUDIT,auditoria,TST,teste e aceite,LAY-09
SM-QA-05-Q0291,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,PERM,permissões,TRG,gatilho e entrada,LAY-12
SM-QA-05-Q0292,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,PERM,permissões,FLD,campos e defaults,LAY-12
SM-QA-05-Q0293,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,PERM,permissões,STA,estado e ação,LAY-12
SM-QA-05-Q0294,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,PERM,permissões,EXC,exceções e reversões,LAY-12
SM-QA-05-Q0295,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,PERM,permissões,BUL,lote e produtividade,LAY-12
SM-QA-05-Q0296,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,PERM,permissões,ROL,papéis e aprovação,LAY-12
SM-QA-05-Q0297,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,PERM,permissões,UI,tela e navegação,LAY-12
SM-QA-05-Q0298,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,PERM,permissões,AUT,automação e sugestão,LAY-12
SM-QA-05-Q0299,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,PERM,permissões,INT,integração e offline,LAY-12
SM-QA-05-Q0300,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,PERM,permissões,TST,teste e aceite,LAY-12
SM-QA-05-Q0301,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,SOD,segregação de funções,TRG,gatilho e entrada,LAY-13
SM-QA-05-Q0302,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,SOD,segregação de funções,FLD,campos e defaults,LAY-13
SM-QA-05-Q0303,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,SOD,segregação de funções,STA,estado e ação,LAY-13
SM-QA-05-Q0304,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,SOD,segregação de funções,EXC,exceções e reversões,LAY-13
SM-QA-05-Q0305,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,SOD,segregação de funções,BUL,lote e produtividade,LAY-13
SM-QA-05-Q0306,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,SOD,segregação de funções,ROL,papéis e aprovação,LAY-13
SM-QA-05-Q0307,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,SOD,segregação de funções,UI,tela e navegação,LAY-13
SM-QA-05-Q0308,SUBMODULE,SM-QA-05,"Testes, migração e implantação","Hypercare, treinamento e incidentes",PR-QA-05,SOD,segregação de funções,AUT,automação e sugestão,LAY-13
